time,painel_fotovoltaico_tensao,painel_fotovoltaico_corrente,painel_fotovoltaico_potencia,painel_fotovoltaico_temperatura,painel_fotovoltaico_radiacao,painel_fotovoltaico_inclinacao,eletrolisador_tensao,eletrolisador_corrente,eletrolisador_densidade_corrente,eletrolisador_temperatura,eletrolisador_caudal_H2,eletrolisador_caudal_H2O,eletrolisador_pressao,eletrolisador_potencia,tanque_pressao,tanque_volume,tanque_temperatura,celula_combustivel_tensao,celula_combustivel_corrente,celula_combustivel_temperatura,celula_combustivel_caudal_H2,celula_combustivel_caudal_H2O,celula_combustivel_pressao,celula_combustivel_potencia,bateria_tensao,bateria_corrente,bateria_temperatura,bateria_soc,rede_tensao,rede_corrente
903.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5400.634635183238,15.0,0.0,5400.634635183238,2.254197627314847,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
904.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5407.566962739305,15.0,0.0,5407.566962739305,2.257091145833366,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
905.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5414.499290295373,15.0,0.0,5414.499290295373,2.2599846643518844,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
906.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5421.431617851439,15.0,0.0,5421.431617851439,2.262878182870403,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
907.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5428.363945407506,15.0,0.0,5428.363945407506,2.2657717013889216,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
908.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5435.296272963574,15.0,0.0,5435.296272963574,2.26866521990744,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
909.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5442.228600519641,15.0,0.0,5442.228600519641,2.271558738425959,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
910.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5449.1609280757075,15.0,0.0,5449.1609280757075,2.2744522569444774,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
911.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5456.093255631775,15.0,0.0,5456.093255631775,2.277345775462996,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
912.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5463.025583187842,15.0,0.0,5463.025583187842,2.2802392939815146,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
913.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5469.957910743909,15.0,0.0,5469.957910743909,2.283132812500033,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
914.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5476.890238299976,15.0,0.0,5476.890238299976,2.286026331018552,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
915.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5483.822565856043,15.0,0.0,5483.822565856043,2.2889198495370704,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
916.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5490.7548934121105,15.0,0.0,5490.7548934121105,2.291813368055589,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
917.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5497.687220968178,15.0,0.0,5497.687220968178,2.2947068865741076,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
918.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5504.619548524243,15.0,0.0,5504.619548524243,2.297600405092626,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
919.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5511.551876080311,15.0,0.0,5511.551876080311,2.300493923611145,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
920.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5518.484203636378,15.0,0.0,5518.484203636378,2.3033874421296634,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
921.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5525.416531192444,15.0,0.0,5525.416531192444,2.306280960648182,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
922.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5532.348858748512,15.0,0.0,5532.348858748512,2.3091744791667006,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
923.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5539.281186304579,15.0,0.0,5539.281186304579,2.312067997685219,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
924.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5546.213513860646,15.0,0.0,5546.213513860646,2.314961516203738,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
925.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5553.145841416713,15.0,0.0,5553.145841416713,2.3178550347222564,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
926.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5560.07816897278,15.0,0.0,5560.07816897278,2.320748553240775,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
927.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5567.010496528847,15.0,0.0,5567.010496528847,2.3236420717592936,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
928.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5573.942824084915,15.0,0.0,5573.942824084915,2.326535590277812,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
929.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5580.875151640981,15.0,0.0,5580.875151640981,2.329429108796331,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
930.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5587.807479197048,15.0,0.0,5587.807479197048,2.3323226273148494,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
931.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5594.739806753116,15.0,0.0,5594.739806753116,2.335216145833368,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
932.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5601.672134309183,15.0,0.0,5601.672134309183,2.3381096643518866,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
933.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5608.6044618652495,15.0,0.0,5608.6044618652495,2.341003182870405,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
934.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5615.536789421317,15.0,0.0,5615.536789421317,2.343896701388924,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
935.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5622.469116977384,15.0,0.0,5622.469116977384,2.3467902199074424,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
936.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5629.401444533451,15.0,0.0,5629.401444533451,2.349683738425961,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
937.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5636.333772089518,15.0,0.0,5636.333772089518,2.3525772569444796,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
938.0,1000.0,20.0,25.0,48.0,20.833333333333332,1000.0,48.0,20.833333333333332,1000.0,25.0,1000.0,20.0,10.0,15.0,123.0,1000.0,23.0,356.0,24.0,0.0028935185185185184,99.9,356.0,15.0,66.66666666666667,123.0,24.0,0.0028935185185185184,23.0,356.0,1000.0,5.0,300.0,15.0,200.0,0.0,5643.266099645585,15.0,0.0,5643.266099645585,2.355470775462998,15.0,0.0,300.0,20.0,35.0,105840.0,48.0,5080320.0,48.0,105840.0,20.0,35.0,35.0,300.0,5080320.0,25.0,0.0,0.0,48.0,0.0,48.0,0.0,25.0,50.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
